"Name","Placement","Winner","SeasonNumber","week2_place","week3_place","week4_place","week5_place","week6_place","week7_place","week8_place","week9_place","week10_place","week11_place","week12_place","week13_place","week14_place","week2_win","week3_win","week4_win","week5_win","week6_win","week7_win","week8_win","week9_win","week10_win","week11_win","week12_win","week13_win","week14_win","SeasonModel"
"Russell Swan",15,0,25,9.49169323921204,8.27112020015717,8.02888254070282,8.75197777175903,15.6760523834229,15.6553983192444,15.5133682518005,15.6505079879761,15.8494571609497,15.8069381065369,15.9068683013916,15.8432746353149,15.7921873664856,0.0134419200271368,0.00477619054913521,0.000602678596973419,0.000444444447755814,0.000222303749993443,0.001465003605932,0.000614625895395875,0.0000709802024066448,0.0000656412299722433,0.000122806408442557,0.000129870129749179,0.000103896103799343,0,25
"Angie Layton",16,0,25,9.98501548194885,11.1010861091614,11.164539689064,16.1033096923828,16.077439666748,16.2739809532166,16.0457143135071,16.0930745925903,16.1186698417664,16.2714968147278,16.2982095451355,16.266305355072,16.3234507789612,0.0223011466264725,0.00308571439981461,0.00599791675806046,0.00807619056105614,0.001911192657426,0.000165003594011068,0.0000431972984224558,0.0000709802024066448,0.0000656412299722433,0.000122806408442557,0.000129870129749179,0.000103896103799343,0,25
"Roxanne Morris",17,0,25,8.97882766056061,12.5112938117981,16.7011824836731,16.8235643501282,16.8663052978516,16.8120474815369,16.8917730026245,16.7782729988098,16.8135301322937,16.8568079299927,16.7662428436279,16.8799100837708,16.8584904747009,0.157359401140362,0.00162142860889435,0.000562996033579111,0,0.000222303749993443,0.000165003594011068,0.0000431972984224558,0.0000709802024066448,0.0000656412299722433,0.000122806408442557,0.000129870129749179,0.000103896103799343,0,25
"Zane Knight",18,0,25,10.9501838054657,17.8666099624634,17.892877986908,17.9922632713318,17.9384631881714,17.9047182006836,17.9861237945557,17.8638288345337,17.9611425704956,17.9373932533264,17.882612247467,17.9811308937073,18.0040482025146,0.0029926792383194,0.000800000011920929,0.0000629960335791111,0,0.000222303749993443,0.000165003594011068,0.0000431972984224558,0.0000709802024066448,0.0000656412299722433,0.000122806408442557,0.000129870129749179,0.000103896103799343,0,25
"John Cochran",1,1,26,9.63144959068298,9.16695728588104,7.3408745932579,6.73078729391098,4.80263808822632,4.86467619419098,5.18800793075562,4.34980475950241,3.80620475530624,2.8981190533638,2.69846276712418,2.23574884462357,1.62840476226807,0.179588975846767,0.215121648877859,0.337572012543678,0.314111117660999,0.328777784109116,0.324512703210115,0.34601111549139,0.385892067462206,0.411433338433504,0.508223814815283,0.612209527671337,0.661539686471224,0.690379368662834,26
"Dawn Meehan",2,0,26,9.90323625564575,8.16532152509689,8.41610562086105,8.1155714263916,6.35359207057953,5.64355555200577,5.63832223844528,4.98865555143356,4.30395396471024,4.55006507921219,3.90575164937973,3.06244761943817,2.86965715408325,0.138189636997879,0.311220353066921,0.0814698429405689,0.0481984135806561,0.0727253984212875,0.136576193451881,0.0852492080628872,0.093303176343441,0.0931603197455406,0.0501398818744346,0.0824773822445422,0.128388890750706,0.107285715669394,26
"Sherri Biethman",2,0,26,9.42187421989441,9.97706770133972,9.27243737506866,8.65531903600693,8.97118571710586,8.80061428022385,7.59252380037308,6.79643016433716,6.48017778873444,5.67457301616669,4.74174284887314,4.9641047539711,4.14684444475174,0.0138658202514052,0.0317891781032085,0.00950476205348968,0.0970203481912613,0.0538374032583088,0.0445603183209896,0.0755984143316746,0.0487698421180248,0.031904762506485,0.0294365818826482,0.0320916673559695,0.0371746037378907,0.0828507952690125,26
"Eddie Fox",4,0,26,13.2127585391998,9.37002118968964,7.52830949878693,8.71265714836121,7.01999998664856,6.17540634965897,6.5427444524765,6.46600318574905,6.68789682817459,5.88758412456512,4.89335397720337,4.83576189851761,3.74853333282471,0.0612457167431712,0.155141706347466,0.167626987576485,0.084903176009655,0.162990479797125,0.173604764848948,0.138960320293903,0.0359250154066831,0.0739936517179012,0.127873017817736,0.151034923553467,0.169107938826084,0.218966668695211,26
"Erik Reichenbach",5,0,26,10.2906101226807,7.92674645137787,8.55288685035705,7.39037458515167,6.18702538585663,5.65255239105225,5.53601110649109,5.73852149152756,5.75556824684143,5.23311110687256,4.87932856607437,4.57698570871353,3.79834125709534,0.00781614374369383,0.0754559904038906,0.00722848802432418,0.0144539684951305,0.00930071695148945,0.0431205130349845,0.0434030183181167,0.0611300669107586,0.0113961404692382,0.00232459215819836,0.00571388894505799,0.011776190765202,0.0475460327863693,26
"Brenda Lowe",6,0,26,8.1804693479538,8.18997667789459,8.7868666677475,7.92176032352447,6.88539204597473,6.33768095874786,6.16060635566711,5.82052062988281,5.58488253498077,5.09183807277679,5.0587301402092,4.47816825342178,4.39869046545029,0.157951111726463,0.188479149878025,0.00479832931980491,0.000800000011920929,0.00209658986143768,0.00609670276753604,0.00795539852231741,0.0030900942850858,0.000862806869670749,0.0243357035964727,0.046283190947026,0.0589555571451783,0.00890000009536743,26
"Andrea Boehlke",7,0,26,9.58147668075562,10.5227344932556,10.209484128952,9.51838413333893,7.88242538833618,6.99254761600494,7.11904125642776,6.4782714214325,6.08313808965683,5.85811744880676,4.36901904392242,2.96467619037628,7.16387301826477,0.143740973114967,0.0835481981635094,0.0350031752586365,0.07168254083395,0.127120637387037,0.105976192116737,0.102160319447517,0.111507938832045,0.101160319179296,0.106123811870813,0.158158732324839,0.316893654078245,0,26
"Reynold Toepfer",8,0,26,10.639470993042,9.7020586271286,10.3301968374252,9.82203332614899,9.49116983127594,8.67148412322998,7.78968093824387,5.47828255224228,5.3348968334198,5.20818413209915,3.93245236587524,4.19361587333679,6.71385235786438,0.072778024084866,0.0193572876155376,0.0150634923577309,0.0370714291930199,0.0205201779231429,0.0118007723987103,0.0315787650719285,0.0585476203560829,0.0797015889883041,0.106369843125343,0.140768256485462,0.167180954605341,0.00480000007152557,26
"Malcolm Freberg",9,0,26,9.131412940979,7.71035046482086,7.961171875,7.87964919948578,6.8197396903038,6.91380637025833,6.57130794429779,5.84652064275742,5.545257147789,5.45153333806992,4.56462222146988,8.32610157775879,8.12759206390381,0.0250709204152226,0.0299319353997707,0.0983147810064256,0.087763494104147,0.135306351721287,0.215874483747408,0.350149211972952,0.329361910551786,0.29288095664978,0.331919051587582,0.388598416119814,0.0199809527397156,0,26
"Phillip Sheppard",10,0,26,10.1205233078003,10.1174301710129,9.57220475482941,7.49013172531128,7.52835239887238,6.65997459411621,5.29859524917603,5.01438254261017,5.83125239849091,5.37701429462433,8.61964918708801,8.74904765319824,8.71765394210815,0.00452411479502916,0.000571428596973419,0.000888888895511627,0.0005,0.00140112995356321,0.00413093096017837,0.00353273279219866,0.00872380971908569,0.00536031752824783,0.00507480167876929,0.000138745706528425,0.000100000001490116,0,26
"Michael Snow",11,0,26,9.80228112411499,9.05027433872223,9.10990951824188,10.195326965332,7.06565396785736,6.31972063732147,6.29967618656158,5.77011902904511,5.69020316982269,9.0544206161499,9.26303968429565,9.11951270484924,9.22800317192078,0.170381539039314,0.188993220955133,0.248665661603212,0.0474063498973846,0.11513246460259,0.112619049310684,0.125114288240671,0.0974253985583782,0.141033335268497,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Corinne Kaplan",12,0,26,8.1804693479538,10.1223562583923,9.53306046390533,8.98634128284454,7.93939047622681,8.31737935066223,9.0832872877121,8.6443317155838,11.0882793579102,11.04503490448,11.2094285964966,11.1436507835388,11.1802015724182,0.157951111726463,0.0734144314825535,0.0795801378153265,0.0846178947985172,0.0934904776215553,0.043646032512188,0.0738698428869247,0.0569571442008018,0.00342788629047573,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Julia Landauer",13,0,26,9.42187421989441,8.93365813541412,8.96228803253174,8.15517620849609,7.95690315151215,8.26614601325989,8.05842856025696,13.3195285835266,12.4705142745972,12.7076016082764,12.6617222290039,12.6553809700012,12.6169031867981,0.0138658202514052,0.137397448644042,0.13187509938702,0.0171079368293285,0.00354954460076988,0.00468876619450748,0.00065063651651144,0.00091866566427052,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Matt Bischoff",14,0,26,9.93374077033997,8.68283549404144,7.80826350307465,9.07725713443756,7.82260633707047,7.75418253898621,13.3049079246521,13.0477698059082,13.4084110984802,13.3448269767761,13.4070587348938,13.3778301239014,13.25351587677,0.109578038349748,0.0300365086197853,0.0581253978312016,0.0115142859816551,0.0311682547032833,0.0211238099634647,0.012822065256536,0.0010631101001054,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Brandon Hantz",15,0,26,10.2906101226807,12.2068147258759,11.0201904802322,9.63851429462433,9.54673811340332,14.1583603172302,13.9209888916016,13.7816761817932,13.8085888710022,13.7988269729614,13.9360587463379,13.9022127151489,13.8451237945557,0.00781614374369383,0.00301111114025116,0.0178028669897467,0.025319048345089,0.00892710074037313,0.00255303038470447,0.000100829541683197,0.000118665652349591,0.000634235454723239,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Laura Alexander",16,0,26,9.22021903038025,8.65461447048187,8.3245929479599,8.42703332853317,15.5487714538574,15.6974174880981,15.6744841156006,15.6117269935608,15.5861841316223,15.6571763725281,15.6778143119812,15.6485619392395,15.7674365653992,0.093080097310245,0.0546685437262058,0.0493317469358444,0.0739774907529354,0.0226998813059181,0.0213720783125609,0.00467225819826126,0.000118665652349591,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Shamar Thomas",17,0,26,10.4224774494171,11.3366507110596,11.2246333503723,9.6791761674881,15.6369968719482,15.6072364883423,15.4395904541016,15.5625523834229,15.6977999954224,15.7357127227783,15.855687335968,15.8078461074829,15.7756095695496,0.00325095462054014,0,0.0000298507455736399,0,0.000212579241022468,0.000108585936948657,0.000100829541683197,0.000118665652349591,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Hope Driskill",18,0,26,9.42187421989441,8.93365813541412,9.93279683113098,17.0221447257996,16.3089431381226,16.6785904541016,16.6911571273804,16.5422634963989,16.4037190322876,16.5424806556702,16.4762031478882,16.499685710907,16.6202131919861,0.0138658202514052,0.137397448644042,0.0632968873046339,0.0130396828353405,0.0034348015692085,0.00257525263540447,0.000100829541683197,0.000118665652349591,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Allie Pohevitz",19,0,26,9.28334264373779,9.30205888080597,16.4084992675781,16.7831202049255,16.6774603385925,16.7125427322388,16.8163587379456,16.7825571556091,16.725198425293,16.629234954834,16.6649603157043,16.6719277000427,16.7804290351868,0.142297728992999,0.16318218049407,0.0000599259342998266,0,0.000212579241022468,0.000108585936948657,0.000100829541683197,0.000118665652349591,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Francesca Hogi",20,0,26,9.29466719532013,17.8827657165527,17.7366727714539,17.8877462539673,17.7752578048706,17.7849835662842,17.8151904449463,17.8883587303162,17.8399469299316,17.8092050170898,17.7815064277649,17.8197894859314,17.7967245445251,0.133631648719311,0.0266333340704441,0.0000599259342998266,0,0.000212579241022468,0.000108585936948657,0.000100829541683197,0.000118665652349591,0.0000628068577498198,0.000118117921054363,0.000138745706528425,0.000100000001490116,0,26
"Tyson Apostol",1,1,27,9.25431349754333,8.74661240577698,8.15566824626923,7.03640952825546,6.03114920854568,7.29943808221817,6.59959205722809,5.65624284744263,4.1029492058754,3.72042856550217,3.65549841547012,2.97605873203278,2.22312857627869,0.0121636404246092,0.0253712253719568,0.0503714294731617,0.0435936518013477,0.0616447245832533,0.0817301603853703,0.0549238108098507,0.100426985949278,0.237350797772408,0.314992068827152,0.298550798892975,0.222279368519783,0.327020639836788,27
"Gervase Peterson",2,0,27,10.9799702739716,7.26381113815308,7.51032151460648,9.66057300853729,7.87416032457352,6.11694285535812,5.0379222240448,4.88914761638641,4.55020634031296,4.22597142791748,4.75219206809998,4.23352063131332,3.88290317440033,0.017066954754293,0.135038042426109,0.0316682545542717,0.0272126989662647,0.0855142872333527,0.0398317469060421,0.0579428582191467,0.0538142867088318,0.0352603181600571,0.0180899316240102,0.0125194033198059,0.0151479035466909,0.0376269846558571,27
"Monica Culpepper",2,0,27,9.38169787025452,8.88966662693024,9.0352174706459,8.65833489322662,7.30570318365097,6.76878571367264,5.93693649673462,5.20848569726944,6.51868255853653,4.7866619105339,3.74167461013794,3.82650475072861,3.18241428756714,0.147152933865786,0.143543003976345,0.0815777797400951,0.111946034193039,0.0882399632986635,0.10862698623538,0.0875317474901676,0.270495241343975,0.0975285727977753,0.10638358383067,0.121952738057822,0.133638382032514,0.164368256568909,27
"Tina Wesson",4,0,27,8.27918875598908,7.54879220962524,8.56682192993164,6.93694168281555,6.89700000238419,8.1931047372818,8.23719523334503,6.38914127397537,6.10987936019897,4.91226348018646,4.60979206418991,4.25857778549194,4.22244445180893,0.1274959423244,0.0310268292725086,0.00654285722970963,0.00533333343267441,0.0134666669368744,0.00634285724163055,0.0590380963683128,0.0339952388107777,0.0328285720348358,0.0194661220479757,0.00597495863959193,0.0606748887449503,0.0798428584039211,27
"Ciera Eastin",5,0,27,9.71858146095276,9.15186662006378,7.24809148836136,6.87889047718048,7.86430477190018,6.39785713386536,6.08241746807098,6.36267936754227,5.50971270275116,5.03414762020111,4.57747301292419,2.70117619800568,2.06009365129471,0.0881370095685124,0.103834711670876,0.0739904777407646,0.102930160611868,0.0766126998662949,0.143939685165882,0.176012701660395,0.167961907982826,0.156684129834175,0.264942860633135,0.241860321998596,0.329753971934319,0.341463496148586,27
"Laura Morett",6,0,27,9.77409761428833,7.22547630405426,7.85976914596558,6.83948886585236,8.18276349449158,6.90954444646835,6.47569682598114,6.3058953909874,6.06052857446671,6.04688253164291,5.52535872364044,4.73881905555725,4.36447937774658,0.0215206062868237,0.103674016654491,0.00972201975435018,0.0232365085184574,0.0498587311804295,0.0177380956411362,0.0287215040922165,0.0966603194475174,0.0691492072343826,0.0469772336352617,0.0282654352299869,0.057281670615077,0.0763428585231304,27
"Hayden Moss",7,0,27,9.96086041259766,9.15124789142609,8.49311471652985,8.07547618675232,7.72798253059387,8.32806507539749,7.66094098615646,6.17269841480255,5.25201745653152,4.8009936413765,5.06607143878937,3.86834285259247,3.23965397262573,0.0537358023747802,0.00750000011920929,0.0324888894855976,0.0317698418200016,0.0278761909902096,0.0515904771983624,0.121846033573151,0.100103176176548,0.0805365096330643,0.0305026300419122,0.0466987690739334,0.134786000475287,0.1457666682899,27
"Katie Collins",8,0,27,12.0813340206146,10.5590822496414,9.70288411426544,8.7417174782753,6.78377778530121,5.8446539645195,6.48118700933456,6.09443332338333,5.34585079145431,5.60558888959885,4.80927620315552,4.86446508121491,3.62936032056808,0.10142641736567,0.0449633930921555,0.153351210482419,0.162511114537716,0.233334925413132,0.213161909073591,0.104375360842794,0.0591184174418449,0.113012701183558,0.171314288467169,0.13254762133956,0.0801730168759823,0.236695240139961,27
"Caleb Bankston",9,0,27,10.3090461082458,7.39494593811035,8.27877390193939,9.8087968120575,8.78803175163269,7.5725190281868,6.13444921875,6.28971111011505,6.49686191129684,5.9920222287178,5.69443969392777,4.99471111154556,7.88472541236877,0.00418687151372433,0.0324822960495949,0.0699072052836418,0.0518111120462418,0.0734952393174171,0.119019050329924,0.122230161041021,0.137539685070515,0.0359523816108704,0.126803176671267,0.103071430623531,0.164212700635195,0,27
"Vytas Baskauskas",10,0,27,8.79692882537842,5.78148947238922,5.63849523353577,5.06799841547012,5.26986507558823,6.37220002412796,5.35873491954803,4.64703174543381,5.15659047412872,4.49343492841721,4.17231111431122,7.63344123840332,7.1865,0.0724371253550053,0.139958422094584,0.0296480336859822,0.0431000008285046,0.077416517496109,0.0542809534370899,0.100549208194017,0.101055557191372,0.0902174615263939,0.0580565987098962,0.0845130550675094,0.00861615754663944,0,27
"Aras Baskauskas",11,0,27,8.86178921890259,9.76540359401703,6.41426824426651,5.97215714883804,6.51133015584946,5.72443968200684,6.19595397281647,5.75018888664246,4.93018255233765,4.04254285526276,8.47904761505127,8.18437140846252,8.40587619590759,0.0677601623386145,0.0487020061016083,0.244720639437437,0.166292065918446,0.127146677464247,0.0668603188991547,0.0100000001788139,0.0246539686322212,0.0451476198136807,0.0511772339511663,0.0423580018635839,0.00462885580956936,0.00160000002384186,27
"Laura Boneham",12,0,27,9.71858146095276,8.1036944694519,6.46750966739655,6.47462223958969,8.13461427116394,6.23424127721786,6.32702062988281,4.94507937240601,10.6749999732971,10.3302793579102,10.6085952148437,10.6110857200623,10.2829825325012,0.0881370095685124,0.132856790184975,0.103311113417149,0.086690477758646,0.0506429381389171,0.0956809541881084,0.104765081226826,0.163066669225693,0.0131872182451189,0.0000978169655427337,0.0014659376796335,0.0000955223888158798,0,27
"John Cody",13,0,27,10.2796875572205,10.5336006393433,6.95812222862244,8.127100025177,5.7500968208313,4.90057776355743,4.98398889160156,4.76957617998123,12.4172380828857,12.6359476127625,12.60093491745,12.6040459938049,12.6798317451477,0.0821441594660282,0.00789206364750862,0.0105206350982189,0.0275063497722149,0.0773619058132172,0.0742460331320763,0.166585717558861,0.147985717505217,0.0190792817734182,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Kat Edorsson",14,0,27,8.27918875598908,10.1839738664627,8.69380982589722,6.93677935504913,6.12274127006531,7.32417936182022,7.90126822948456,11.9750492019653,11.8965285949707,11.8656872901916,11.9709936332703,11.9366476325989,11.7821381034851,0.1274959423244,0.117845230817795,0.0725936521589756,0.0622825408875942,0.0404054060876369,0.0340904768109322,0.0192063496410847,0.00881682941317558,0.000918964084237814,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Brad Culpepper",15,0,27,10.178066778183,9.61733408641815,9.17131748485565,9.15058255243301,7.51970001316071,7.18999681854248,13.6788476257324,13.4755079116821,13.5304904556274,13.6421634750366,13.6158031425476,13.7253317184448,13.6930650520325,0.000665566973388195,0.0326795100569725,0.00948612857609987,0.0405238102674484,0.0410692790765315,0.0730492080450058,0.0306326152086258,0.0143850835859776,0.00318563079461455,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Candice Woodcock",16,0,27,9.77409761428833,7.85497155380249,8.25439149951935,9.74411428260803,9.18729526042938,14.5078317527771,14.3635603256226,14.338453956604,14.3853063468933,14.3977428321838,14.3486492156982,14.2967999992371,14.4007158660889,0.0215206062868237,0.0566025873422623,0.0325222228169441,0.038084127753973,0.0153552036006004,0.00555939957872033,0.000117587462067604,0.0000803212821483612,0.0000300751887261868,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Marissa Peterson",17,0,27,10.3628420200348,9.54527761173248,8.77042019891739,8.36583333158493,15.9887047195435,15.1591397094727,15.2885920944214,15.7261317253113,15.8438365020752,15.7492476577759,15.7806666908264,15.8857396583557,15.7344904327393,0.0279730574563146,0.0663654137253761,0.122361907124519,0.178468257397413,0.0108284983709455,0.000103843960911036,0.000117587462067604,0.0000803212821483612,0.0000300751887261868,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Rachel Foulger",18,0,27,10.175848991394,7.39503438949585,7.63453133106232,17.5609944801331,16.6873031425476,17.0305174789429,17.0547943458557,16.879414264679,16.9028349189758,16.7676301689148,16.8032040214539,16.8151824417114,16.8721658859253,0.122682909019291,0.177184715151787,0.0356394805535674,0.0132206351161003,0.00020310140401125,0.000103843960911036,0.000117587462067604,0.0000803212821483612,0.0000300751887261868,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Colton Cumbie",19,0,27,11.5607742767334,11.4435761890411,11.7351666727066,16.1749444313049,16.4838159065247,16.5505960273743,16.3730301628113,16.3973920783997,16.4315523986816,16.5178873100281,16.6036737518311,16.6373555259705,16.5419777412415,0.000655465953052044,0.000571428596973419,0.000028985507786274,0.000666666686534882,0.00020310140401125,0.000103843960911036,0.000117587462067604,0.0000803212821483612,0.0000300751887261868,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Rupert Boneham",20,0,27,11.1508852958679,8.30329842805862,17.3096809120178,17.3790197181702,17.3694725990295,17.3929160003662,17.4062508087158,17.3608809623718,17.4971420707703,17.4214493789673,17.4237282447815,17.4786682395935,17.4285158500671,0.0332436118945479,0.0597240993082523,0.00152402099967003,0.00160000002384186,0.00020310140401125,0.000103843960911036,0.000117587462067604,0.0000803212821483612,0.0000300751887261868,0.0000978169655427337,0.000132604306563735,0.0000955223888158798,0,27
"Tony Vlachos",1,1,28,7.67125402641296,8.01167002868652,10.2451525249481,9.75615872573853,8.58578890800476,9.00333967399597,7.68910635232925,6.39014603376389,5.24466828107834,3.89160159301758,3.09946508407593,2.95587936639786,2.10762063455582,0.227343639470637,0.137697837918997,0.279979659289122,0.270031607717276,0.362845319390297,0.342551667839289,0.254010394990444,0.298640265345573,0.421741275459528,0.479807942509651,0.48538730764389,0.522076195418835,0.597328575640917,28
"Woo Hwang",2,0,28,9.75650170707703,9.75300275611878,8.76406552696228,8.34149999904633,8.39920159292221,6.13840117168427,5.85155873727798,6.24034285736084,6.37794920539856,6.06554444885254,5.50784920215607,4.53804760599136,3.33923014688492,0.00657960745692253,0.000812406420707703,0.00606111119873822,0.05777142983675,0.0917238113284111,0.0764805002398789,0.064469081459567,0.0502888899147511,0.0443256576200947,0.0117570576239377,0.00135840457305312,0.0144848190993071,0.103547620773315,28
"Kass 'Chaos Kass' McQuillen",3,0,28,8.90255927658081,8.57189919757843,9.18204734516144,8.54097938203812,7.95748888587952,7.24267779397965,7.31063808298111,7.01378254270554,4.81279048776627,4.51779998779297,3.13209682846069,2.97057935810089,2.05774762153625,0.146411899551749,0.0153063495159149,0.0520507945716381,0.0440174612998962,0.0444380958378315,0.0345428578555584,0.0454809534549713,0.113860319197178,0.202233336925507,0.232930161982775,0.28902381286025,0.365382543355227,0.365995240688324,28
"Spencer Bledsoe",4,0,28,7.81006501579285,8.22551598930359,7.52450708007813,7.54516825389862,7.57379249191284,6.46759206151962,6.24423015260696,5.92564603614807,4.8583444237709,4.24197142028809,3.80849523496628,2.99444286394119,2.04681745958328,0.249485697805882,0.06477200704813,0.0209952385723591,0.110782541751862,0.0835460333824158,0.0871825416088104,0.0563206362426281,0.133996827632189,0.191795240283012,0.155179366856813,0.204425398975611,0.282887303203344,0.413012702226639,28
"Trish Hegarty",5,0,28,9.4162544593811,5.95305137109756,5.69052885246277,5.72209207630157,8.25496190071106,7.88861270189285,6.29539049530029,5.82411427974701,4.97079364776611,4.440930164814,4.27324286222458,4.06327301502228,3.4664126958847,0.0240267648249865,0.135300291270018,0.174714289307594,0.173620638161898,0.0540891610048711,0.0231093798950315,0.0779864371903241,0.0323793656826019,0.0483650803565979,0.112223810642958,0.078044445425272,0.0638317472338676,0.151942736281082,28
"Tasha Fox",6,0,28,8.36416152191162,8.92188962173462,7.9860917673111,8.97863174104691,9.22784011459351,8.23557142400742,7.62738412714005,7.03268252706528,5.31124285840988,5.30099842119217,4.25026507997513,3.95164444446564,7.52988570976257,0.0493990557491779,0.00953982698917389,0.00474285727739334,0.00551111117005348,0.0226698415577412,0.0188968257904053,0.0210126987695694,0.0266095243096352,0.054049207419157,0.111363494038582,0.150866669535637,0.236131749600172,0.0132924282411113,28
"Jefra Bland",7,0,28,9.33294936943054,9.64851473236084,9.72686897850037,8.71717301654816,8.91492698764801,7.72060317659378,7.25131267786026,6.9216603140831,6.73339999055862,5.8334444565773,5.64300793027878,7.49382697105408,7.16705554962158,0.0431918011382222,0,0.0151333336532116,0.0497539690732956,0.0868444459736347,0.167685716927052,0.120566669046879,0.0405708115976304,0.0229555557370186,0.102438096433878,0.0754238104224205,0.0314174611568451,0.000054332778789103,28
"Jeremiah Wood",8,0,28,9.75650170707703,9.75300275611878,9.93636898040771,9.30830953121185,8.25107143449783,8.15358729553223,6.1648364944458,6.17058411884308,6.29700476169586,5.56697620010376,8.65831905555725,8.46426192092895,8.46040795516968,0.00657960745692253,0.000812406420707703,0.0164685596693307,0.0172841273546219,0.0346875737868249,0.0760761915445328,0.0703111121058464,0.0429888896942139,0.0419095248579979,0.0398968259394169,0.0372507943809032,0.00864761924743652,0.000054332778789103,28
"LJ McKanas",9,0,28,8.75823524284363,7.21735770606995,8.04025556182861,7.8213936548233,8.00782539129257,6.53954285860062,6.79729838418961,6.79322062826157,6.76834444904327,9.36346347808838,9.21004129981995,9.14287621116638,9.16989364814758,0.00727861588448286,0.00723809534311295,0.0147984129786491,0.0501761913299561,0.0557126994132996,0.0756682553887367,0.0633714298903942,0.0389263670723885,0.0292365084290504,0.0000935651827603579,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"Morgan McLeod",10,0,28,10.8750944423676,9.57388053655624,8.81360014343262,7.46263175582886,6.78533493328094,5.55323017072678,5.44726666784287,5.25413333177567,12.809444442749,12.6751015853882,12.9620095176697,12.6987809410095,12.8347952156067,0.0389087582603097,0.216798017948866,0.174817463666201,0.212336511641741,0.130973289754242,0.260190480470657,0.258890480220318,0.181541273623705,0.014524069561623,0.00302689857967198,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"Sarah Lacina",11,0,28,7.62651924419403,7.21863921833038,6.49856507921219,6.26516190004349,6.17439206933975,6.0831063451767,6.41967300844192,11.3935475959778,11.2225238227844,11.1498857040405,11.0811142807007,11.1510841445923,11.1630142784119,0.154293716840446,0.268330453813076,0.0980095254778862,0.118636510521173,0.11844603407383,0.0784428585767746,0.0268333338797092,0.0000311284046620131,0.0000145454546436667,0.00169356520660222,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"Alexis Maxwell",12,0,28,9.33294936943054,9.64851473236084,9.66831819152832,8.76490793132782,8.70254127979279,8.92158888339996,12.9304000167847,12.6849587173462,12.9900507888794,12.945184135437,13.0113174629211,12.8794174575806,13.0536904945374,0.0431918011382222,0,0.0133222223520279,0.0323285720646381,0.00985265266522765,0.0229968257546425,0.00978812810592353,0.000831128416582942,0.0000145454546436667,0.0000935651827603579,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"Lindsey Ogle",13,0,28,9.33294936943054,11.4538950481415,10.3816333265305,7.923742852211,7.47628093624115,9.12225078010559,12.79738098526,12.8202079353333,12.6394285926819,12.6311491928101,12.6617888526917,12.6704698600769,12.6087920799255,0.0431918011382222,0.070913287371397,0.0248277780879289,0.0588142869472504,0.0146240811906755,0.0293316023722291,0.00629043673165143,0.0000311284046620131,0.0000145454546436667,0.0000935651827603579,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"Cliff Robinson",14,0,28,6.88857518863678,6.02197201156616,6.75377027320862,7.0002507777214,7.09583651065826,13.1872539634705,13.1697619247437,13.1439539833069,13.063244430542,13.0058158798218,12.9973746261597,13.1202920722961,13.1026143074036,0.190047401756048,0.319373955130577,0.0393388896752149,0.0558301599621773,0.144750796586275,0.0225933247730136,0.00404925734363496,0.0000311284046620131,0.0000145454546436667,0.0000935651827603579,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
"J'Tia Taylor",15,0,28,10.9263109912872,10.7343167295456,8.68539363479614,8.70987932872772,14.7898190498352,14.4927841339111,14.5477428436279,14.6907555503845,14.7041222229004,14.558592048645,14.6769729919434,14.682784122467,14.5400301742554,0.00081522174179554,0,0.00630000007152557,0.00283809530735016,0.00270102049224079,0.000755229167640209,0.000115923946723342,0.0000311284046620131,0.0000145454546436667,0.0000935651827603579,0.000113960113376379,0.0000911680907011032,0.000054332778789103,28
